case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass
349,5200000,7,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,45f509a99ab8553b0f7ae9bf5454b734fc788d50021f0cb55d71054933319caf,true,true,false,true,false
349,5200000,7,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,6e589ad457d0cbe16b02b120ffe20549bf006a32706ba0fef4ba3f624d82cc9f,true,true,false,true,false
350,5200000,7,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,d5059ef2236c76b2c4b6d5cbfcb4276427d6f6c54b477af27e960ef3570f63b2,true,true,false,true,false
350,5200000,7,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,0a1c734ff7957daa74624500da28870edee8388118ada5c9daa2c62c66806906,true,true,false,true,false
351,5200000,7,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,f7bb71c4f8b7e44c2083d644433eed2e6092205fcd35a2bc7d55ae4733d362d8,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,e774a0edbafd2332b843c44722c9469735e309869840b7422f497c26928a7104,true,true,false,true,false
351,5200000,7,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,f7bb71c4f8b7e44c2083d644433eed2e6092205fcd35a2bc7d55ae4733d362d8,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,126ea11f3933fdf974cf72304734156b49cc01d9bd6144e4301f3d9545380e8f,true,true,false,true,false
352,5200000,7,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,364091db1a36293de81009950b6f09a98e2eb3d2329e141eb1b394ee11691211,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,8a96f6cde240ebd1aee1c7b085f001be2af6a75dc424edd3572b915f616c682b,true,true,false,true,false
352,5200000,7,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,364091db1a36293de81009950b6f09a98e2eb3d2329e141eb1b394ee11691211,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,dfef545f567bde06b1d9d28b04e4119496d09c6c21c03285b96390049a4a0748,true,true,false,true,false
353,5200000,7,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,06b562d8cc0359e11714279ad423b81bf599ad11c89e7413f976f28fab539094,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,1f3e6af0538a9b9a4914e9aeaee71b4fe8734b304af00d5b0468ce2431328ca3,true,true,true,true,true
353,5200000,7,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,06b562d8cc0359e11714279ad423b81bf599ad11c89e7413f976f28fab539094,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,1f3e6af0538a9b9a4914e9aeaee71b4fe8734b304af00d5b0468ce2431328ca3,true,true,true,true,true
354,5200000,7,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,83076449c2bc0844b546b99a8379db35ad417fb8f92cacb9be9ecc1a6811f3c4,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,e99a30e00b34d326a59b1b9b28782320d767876b9645f6c10be0595b77240b34,true,true,true,true,true
354,5200000,7,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,83076449c2bc0844b546b99a8379db35ad417fb8f92cacb9be9ecc1a6811f3c4,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,e99a30e00b34d326a59b1b9b28782320d767876b9645f6c10be0595b77240b34,true,true,true,true,true
355,5200000,7,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,7,228047753e5c8ce56f40eb1957fc9cfd12b108f9e630837c13593e130db9bac8,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,e13408cacdb15666d67d515cfca7b6f959d3266ee4d00fd489bf9a7b9f410ee5,true,true,true,true,true
355,5200000,7,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,7,228047753e5c8ce56f40eb1957fc9cfd12b108f9e630837c13593e130db9bac8,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,e13408cacdb15666d67d515cfca7b6f959d3266ee4d00fd489bf9a7b9f410ee5,true,true,true,true,true
356,5200000,7,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,7,a81d3051b5bea0f3ea564759732d7233262480a60f66e538993548d783ac7b74,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,766afb118aea228ad3e87e1c55b27eeb676a241d42af84fb4c0870a2a7a1ac4a,true,true,true,true,true
356,5200000,7,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,7,a81d3051b5bea0f3ea564759732d7233262480a60f66e538993548d783ac7b74,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,766afb118aea228ad3e87e1c55b27eeb676a241d42af84fb4c0870a2a7a1ac4a,true,true,true,true,true
357,5200000,7,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,33b080da7c46dbb434db91ec2bad5e6b765b57630b410d3d85744d41b21dedac,98a7cc722cb0720137be0eea468c1221c384a048626d06c33bd595a958ac9e23,true,true,true,true,true
357,5200000,7,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,33b080da7c46dbb434db91ec2bad5e6b765b57630b410d3d85744d41b21dedac,98a7cc722cb0720137be0eea468c1221c384a048626d06c33bd595a958ac9e23,true,true,true,true,true
358,5200000,7,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,0f0e4b8a30c14c1f6ade241ba2ff08b577acccabe45fbaf2a132487f88d5eba0,9bfa93665132763f4bfd9dfaaf8d8364372c1f9e5f5e9e65f6bccd90e263c69b,675faa0f3fc6d2939938d8982be96c5a3c0910d1f85aac4a521c29564e5c9ce8,true,true,true,true,true
358,5200000,7,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,0f0e4b8a30c14c1f6ade241ba2ff08b577acccabe45fbaf2a132487f88d5eba0,9bfa93665132763f4bfd9dfaaf8d8364372c1f9e5f5e9e65f6bccd90e263c69b,675faa0f3fc6d2939938d8982be96c5a3c0910d1f85aac4a521c29564e5c9ce8,true,true,true,true,true
359,5200000,7,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,7,720286715a18ac2b18ad495111bd2b062e14e31922f7c0ebe03eca3416b2ac84,4917e3dca404da5dfcdc08ca9a9262ec747d349011f0c8725f74af274724ad70,8302677624872c100c9a5993650e10c95355a120fd0fc50f61c21c7e9ca18d97,true,true,true,true,true
359,5200000,7,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,7,720286715a18ac2b18ad495111bd2b062e14e31922f7c0ebe03eca3416b2ac84,4917e3dca404da5dfcdc08ca9a9262ec747d349011f0c8725f74af274724ad70,8302677624872c100c9a5993650e10c95355a120fd0fc50f61c21c7e9ca18d97,true,true,true,true,true
360,5200000,7,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,7,86ef3bd7f7927bff8454fe8d16c7b459c394e1d6254f55aa1822fef5de04300c,116b4383bab67ce0ae6a1d181ef3dca9c2ebac92e0ae007e9696070f1d798001,56da25a1b29691c8a64d0daf627fa0190e48c470ead82ebbc574f23ac592a099,true,true,true,true,true
360,5200000,7,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,7,86ef3bd7f7927bff8454fe8d16c7b459c394e1d6254f55aa1822fef5de04300c,116b4383bab67ce0ae6a1d181ef3dca9c2ebac92e0ae007e9696070f1d798001,56da25a1b29691c8a64d0daf627fa0190e48c470ead82ebbc574f23ac592a099,true,true,true,true,true
361,5200000,8,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,9,8a02f49716c9eb3cd32c5b77c96f556392417f3d2bd9b98475e2a72e4ec85cc5,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,e8d258d4257c6c5215f05be0e16ee646e9176a533702a38d46ffe2731dcdf6ce,true,true,false,true,false
361,5200000,8,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,9,8a02f49716c9eb3cd32c5b77c96f556392417f3d2bd9b98475e2a72e4ec85cc5,5a55389d32c433b1d0430b74433b543921e76db26f0be9e542dd42b6b6bf8513,6c9df62818ccad4bc970ae9747b3d61784b854d015ab6b530775786e518be691,true,true,false,true,false
362,5200000,8,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,9,595c77bde4e74f7dd57e141ac6403b4b51fd3b7a1f5339859a54bd7a3b5f808e,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,1a01645b190ebdefa97cb6630604e3d299506462eb929659cecab4d8611ef8ce,true,true,false,true,false
362,5200000,8,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,9,595c77bde4e74f7dd57e141ac6403b4b51fd3b7a1f5339859a54bd7a3b5f808e,dd63362dc09fe164d28ccd578a214d6ef05700c3c25694deac3372e5146d84fe,d8a6206ef877c076f14cdf2aeb4739db2db74b433987cbee7fc6b7bb6a75be83,true,true,false,true,false
363,5200000,8,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,20,74c4d3b568ed67c0af01356154d1ed40969b2e6e17c64eefbfbd4a3dd21c11f4,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,74c0f5e87e4f2576566952529586e73de4435ad0a0b4f2255aeea645991e1fc8,true,true,false,true,false
363,5200000,8,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,20,74c4d3b568ed67c0af01356154d1ed40969b2e6e17c64eefbfbd4a3dd21c11f4,4bcca492375b3bdd715f0e4bb12e4ffc741a9a01780b9bfa0930ce5599edb3b8,a0248d0faab8292030d2dc73d3c8df0171d254cbfa15d6d9b01e055b74c7e539,true,true,false,true,false
364,5200000,8,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,20,20edbdd09e9315803b7079e52469cb10775114809a9a9cac8ce86a6203187d7d,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,59fc50f58fb8b577715f0a384a5c8d3fd97f8bb44f9262cacd8040c63309dab8,true,true,false,true,false
364,5200000,8,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,20,20edbdd09e9315803b7079e52469cb10775114809a9a9cac8ce86a6203187d7d,88ea6e770d4d491a594eeb4a61a8abb9de524468c42871c205e26e6105882f50,32389eb21495b8611a89d2f90ab5c0a22b5e2e68acc5e5285aa24961effb0a28,true,true,false,true,false
365,5200000,8,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,9,158675983b5c43aeffd44099561f362195a6d10b938a188999392c64a694d7bf,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,ac9860a51d9de03a2b122ff6b40ef0a9d8d9db7147134806525e6e625923574e,true,true,false,true,false
365,5200000,8,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,9,158675983b5c43aeffd44099561f362195a6d10b938a188999392c64a694d7bf,08e14bfff0fb45fee23df1cecc10d8e9395924e734427c0f891f55b0405e6321,c45ec69f8754cd0d331e153d8f3599480b93cdafab9a9232a5e0fe84dac05981,true,true,false,true,false
366,5200000,8,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,9,5cb47543049ccef62b5a12c401488729ae7cc870432f36b9e21186e8165fb16a,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,3ed43718ea9cda0cc666a3d9d68703097b70789553eccf24e1733af8f8b0e480,true,true,false,true,false
366,5200000,8,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,9,5cb47543049ccef62b5a12c401488729ae7cc870432f36b9e21186e8165fb16a,e5d59c09907ae6bad0e84892aa6121c90d30d9b00c851f830de19f04b963a358,63c71f23e808751ebfe4dbae37d05d55316877cde5892cd9c2143bc61aa321ee,true,true,false,true,false
367,5200000,8,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,9,ed5352ecd91ade7f25dd16248b8d7e926159fd85e8e5938aed4bab3af20dcb02,dc8d21a19d3f690aa9a9ae601e8520d8a2684c8b4b2b11b40119843232a06774,dd949295fe27d2284c0c25ce1c710b3f46086916c6c9721260c713c6c5c3b4cb,true,true,false,true,false
367,5200000,8,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,9,ed5352ecd91ade7f25dd16248b8d7e926159fd85e8e5938aed4bab3af20dcb02,dc8d21a19d3f690aa9a9ae601e8520d8a2684c8b4b2b11b40119843232a06774,34b0a9547ba4f7aec859486a0bc7278782e2728c76f7a11125024fd83bd03204,true,true,false,true,false
368,5200000,8,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,9,acb8f3acc9b5f72a7a790fe07cacf7fb95e0beab02564045d1fbee86ac7ee9c4,969343c718f67900bfbe369a18b5d7795d81e0f6ea6c1c657755ae01dcb8b403,2c7161d543e696f487199e1fd4c9fba13f32b89fbbea1edad456c6caff9d2b0b,true,true,false,true,false
368,5200000,8,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,9,acb8f3acc9b5f72a7a790fe07cacf7fb95e0beab02564045d1fbee86ac7ee9c4,969343c718f67900bfbe369a18b5d7795d81e0f6ea6c1c657755ae01dcb8b403,a1954bbe22fff84f4ccfcfb7e96ec3095f25015f89d5f20653626daac000db5e,true,true,false,true,false
369,5200000,8,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,48,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,2cdbbfbfcfd2a430f152680c5be53a93c3770cfa7f339a8f59807b66a4a88302,true,true,false,true,false
369,5200000,8,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,48,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30cdd20d7cddc353b24a02ddb50fe9b227bbabf3db5394fc6ac0cb636f144eaf,c3899608e9f54298d466ba84ddf946ced4d31e696fb4974216f110dc1dfed3d8,true,true,false,true,false
370,5200000,8,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,48,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,ae96fbbf9787b5f826d9a7355572a396090683e7cff81b07c1d617825aef3b02,true,true,false,true,false
370,5200000,8,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,48,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8adaf9ee49a1608c4bb96479fbf634a7a6f42f642f00a39f0cdc88e765033a31,e5daa82749ca09200c5bc8fb55ae70b5aab513d4d0f90c271b71d4e806599751,true,true,false,true,false
371,5200000,8,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,9,bc616f9a0db3a71c8a8a887ef677b98ca6a69ab2dde0afb00e83a516af777f39,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,bbd194a44fb739bc74ed222ea3fcaaf4141ba512f80cee70ea610e7f3cd41c23,true,true,false,true,false
371,5200000,8,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,9,bc616f9a0db3a71c8a8a887ef677b98ca6a69ab2dde0afb00e83a516af777f39,d823f667d46dad00e2a19d0ef2347ee0c9bae18e15ba7b6a46a0abe96fbe1a8f,d251f80d94289905c6f8803cb6dfd61d97f39c76b311101d907a674bfd8665c6,true,true,false,true,false
372,5200000,8,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,9,cba58f4fb28e29345a74273ba9eb34fef02b8d5ceea3f1f698ebbc1a4e6efb84,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,27f321706afb4ddcf6319be5488d4754e9a5985743dba15261ea3afc5bf3f28b,true,true,false,true,false
372,5200000,8,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,9,cba58f4fb28e29345a74273ba9eb34fef02b8d5ceea3f1f698ebbc1a4e6efb84,59d972c34c65d74f5949d344af53f83b62a093923377315af06ff828fc4689c1,c293114083ee1f86805626d8d4200ae073c8fd9dc3bf812e4b4ad90119214c33,true,true,false,true,false
373,5200000,8,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,8,717aa88d6ee7ec89531358dda1c8c31917d11099e7f3db53c4e48f4b26ca80c3,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,6dd6bfb5aeeace33a66a730775e165166684548fc23c1922ed5e10b84ef5a53c,true,true,true,true,true
373,5200000,8,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,8,717aa88d6ee7ec89531358dda1c8c31917d11099e7f3db53c4e48f4b26ca80c3,856a0ec29c5df2d189670b81c3c93686a3e866ac8f4c81e7a744baa2cba907e8,6dd6bfb5aeeace33a66a730775e165166684548fc23c1922ed5e10b84ef5a53c,true,true,true,true,true
374,5200000,8,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,8,1b322167a42e9bbfee577aecadb28c730d791b268ee9e95795f9f1ca55b23350,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,256f8b1585ccbfddc6aded5be374cca76ce95c0abfd7b0fd0557c9e23f2dde01,true,true,true,true,true
374,5200000,8,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,8,1b322167a42e9bbfee577aecadb28c730d791b268ee9e95795f9f1ca55b23350,6d78721e1e60d456ec508eafd66e3aed3841e52b1a48fad9d39cf23970b8c8f0,256f8b1585ccbfddc6aded5be374cca76ce95c0abfd7b0fd0557c9e23f2dde01,true,true,true,true,true
375,5200000,8,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,8,cab9d57ab6e8c7381cd54959b1f081819b525f97111de71db4ae439fbdc764e1,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,319d2c5b288dbdce4353366b22bce2b8a75be770092fe49cdac71810144c3a17,true,true,true,true,true
375,5200000,8,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,8,cab9d57ab6e8c7381cd54959b1f081819b525f97111de71db4ae439fbdc764e1,a5c7298b754dca89e3a7603170c135dcac652a6a9a92553b72dffcbbd247a541,319d2c5b288dbdce4353366b22bce2b8a75be770092fe49cdac71810144c3a17,true,true,true,true,true
376,5200000,8,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,8,f0951c78cf402abd6fa15327455d936711ab05399e101787e59b8aa70da2f4fa,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,3309e0c3b842765859e0c2818e3d189cef9ea8847e28a5e2fc2d1bd0ebbe985a,true,true,true,true,true
376,5200000,8,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,8,f0951c78cf402abd6fa15327455d936711ab05399e101787e59b8aa70da2f4fa,8e4bb4bd868b963c649e0187963f7d4103a0a5dd498142af79a21e1e6745006d,3309e0c3b842765859e0c2818e3d189cef9ea8847e28a5e2fc2d1bd0ebbe985a,true,true,true,true,true
