row_type,protocol,mode,claim_eligible,passed,workload,seed,depth,view,price_micros,uses_per_cycle,acquisition_work,installation_work,retained_bytes,maintenance_per_cycle,concrete_per_cycle,motif_per_cycle,gain_micros,break_even_cycles,break_even_invocations,horizon_cycles,horizon_invocations,delta_cost_micros,gate,gate_status
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,16,16,3822000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,32,32,5006000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,64,64,7374000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,128,128,12110000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,256,256,21582000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,1024,1024,78414000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,10000,10000,742638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,100000,100000,7402638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,74002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,740002638000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,1,1,2376000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,2,2,2114000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,4,4,1590000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,8,8,542000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,16,16,-1554000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,32,32,-5746000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,64,64,-14130000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,128,128,-30898000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,256,256,-64434000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,1024,1024,-265650000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,10000,10000,-2617362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,100000,100000,-26197362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,-261997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,-2619997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,1,1,1704000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,2,2,770000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,4,4,-1098000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,8,8,-4834000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,16,16,-12306000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,32,32,-27250000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,64,64,-57138000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,128,128,-116914000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,256,256,-236466000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,1024,1024,-953778000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,10000,10000,-9337362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,100000,100000,-93397362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,-933997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,64,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,-9339997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,1,1,360000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,2,2,-1918000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,4,4,-6474000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,8,8,-15586000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,16,16,-33810000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,32,32,-70258000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,64,64,-143154000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,128,128,-288946000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,256,256,-580530000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,1024,1024,-2330034000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,10000,10000,-22777362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,100000,100000,-227797362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,1000000,1000000,-2277997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,128,motif-only-incremental,0,,,,,,,,,,,10000000,10000000,-22779997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,1,6,-215000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,2,12,-3068000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,4,24,-8774000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,8,48,-20186000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,16,96,-43010000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,32,192,-88658000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,64,384,-179954000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,128,768,-362546000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,256,1536,-727730000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,1024,6144,-2918834000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,10000,60000,-28527362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,100000,600000,-285297362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,1000000,6000000,-2852997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,7,,motif-only-incremental,0,,,,,,,,,,,10000000,60000000,-28529997362000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,1,1,2943000148,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,2,2,3248000296,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,4,4,3858000592,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,8,8,5078001184,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,16,16,7518002368,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,32,32,12398004736,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,64,64,22158009472,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,128,128,41678018944,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,256,256,80718037888,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,1024,1024,314958151552,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,10000,10000,3052639480000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,100000,100000,30502652800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,1000000,1000000,305002786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,5,motif-only-incremental,1,,,,,,,,,,,10000000,10000000,3050004118000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,1,1,2880000148,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,2,2,3122000296,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,4,4,3606000592,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,8,8,4574001184,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,16,16,6510002368,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,32,32,10382004736,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,64,64,18126009472,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,128,128,33614018944,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,256,256,64590037888,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,1024,1024,250446151552,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,10000,10000,2422639480000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,100000,100000,24202652800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,1000000,1000000,242002786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,8,motif-only-incremental,1,,,,,,,,,,,10000000,10000000,2420004118000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,1,1,2712000148,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,2,2,2786000296,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,4,4,2934000592,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,8,8,3230001184,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,16,16,3822002368,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,32,32,5006004736,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,64,64,7374009472,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,128,128,12110018944,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,256,256,21582037888,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,1024,1024,78414151552,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,10000,10000,742639480000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,100000,100000,7402652800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,1000000,1000000,74002786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,16,motif-only-incremental,1,,,,,,,,,,,10000000,10000000,740004118000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,1,1,2376000148,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,2,2,2114000296,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,4,4,1590000592,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,8,8,542001184,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,16,16,-1553997632,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,32,32,-5745995264,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,64,64,-14129990528,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,128,128,-30897981056,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,256,256,-64433962112,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,1024,1024,-265649848448,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,10000,10000,-2617360520000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,100000,100000,-26197347200000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,1000000,1000000,-261997214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,7,32,motif-only-incremental,1,,,,,,,,,,,10000000,10000000,-2619995882000000,,
