cell,context,form,stable_opportunity,stable_completed,stable_completed_cumulative,sparse_opportunity,sparse_completed,sparse_completed_cumulative,stable_resistance,sparse_resistance,stable_live_arrows,sparse_live_arrows,b_probe_effect,a_probe_effect,b_executable_contexts,deallocations,queue_comparisons,work
119,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,2,152,7579
119,30,2,1,1,31,0,0,7,47,0,2,0,1,0,30,33,813,9872
119,31,3,1,1,32,1,1,8,49,4,2,2,1,1,31,0,814,10215
119,32,0,1,1,33,0,0,8,50,2,2,2,1,1,32,29,173,8551
119,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,2,152,8475
119,34,2,1,1,35,0,0,8,53,0,2,0,1,0,34,33,813,10896
120,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,38,993,2501
120,1,1,1,1,2,1,1,1,4,4,2,2,1,1,1,0,997,2844
120,2,2,1,1,3,0,0,1,5,2,2,2,1,1,2,34,175,2314
120,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,147,2227
120,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,38,1011,4056
120,5,1,1,1,6,1,1,2,10,4,2,2,1,1,5,0,1015,4467
120,6,2,1,1,7,0,0,2,11,2,2,2,1,1,6,34,175,3352
120,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,147,3263
120,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,38,1011,5240
120,9,1,1,1,10,1,1,3,16,4,2,2,1,1,9,0,1015,5651
120,10,2,1,1,11,0,0,3,17,2,2,2,1,1,10,34,175,4388
120,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,147,4299
120,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,38,1011,6424
120,13,1,1,1,14,1,1,4,22,4,2,2,1,1,13,0,1015,6835
120,14,2,1,1,15,0,0,4,23,2,2,2,1,1,14,34,175,5424
120,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,147,5335
120,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,38,1011,7608
120,17,1,1,1,18,1,1,5,28,4,2,2,1,1,17,0,1015,8019
120,18,2,1,1,19,0,0,5,29,2,2,2,1,1,18,34,175,6460
120,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,147,6371
120,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,38,1011,8792
120,21,1,1,1,22,1,1,6,34,4,2,2,1,1,21,0,1015,9203
120,22,2,1,1,23,0,0,6,35,2,2,2,1,1,22,34,175,7496
120,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,147,7407
120,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,38,1011,9976
120,25,1,1,1,26,1,1,7,40,4,2,2,1,1,25,0,1015,10387
120,26,2,1,1,27,0,0,7,41,2,2,2,1,1,26,34,175,8532
120,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,147,8443
120,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,38,1011,11160
120,29,1,1,1,30,1,1,8,46,4,2,2,1,1,29,0,1015,11571
120,30,2,1,1,31,0,0,8,47,2,2,2,1,1,30,34,175,9568
120,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,147,9479
120,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,38,1011,12344
120,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,0,150,10010
120,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,8,147,10107
121,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,135,1016
121,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,993,2483
121,2,2,1,1,3,1,1,1,5,0,2,0,1,0,2,64,1040,3519
121,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,148,2233
121,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,8,148,2327
121,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,0,1009,4014
121,6,2,1,1,7,1,1,2,11,0,2,0,1,0,6,64,1040,4705
121,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,148,3269
121,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,8,148,3363
121,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,0,1009,5198
121,10,2,1,1,11,1,1,3,17,0,2,0,1,0,10,64,1040,5889
121,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,148,4305
121,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,8,148,4399
121,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,0,1009,6382
121,14,2,1,1,15,1,1,4,23,0,2,0,1,0,14,64,1040,7073
121,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,148,5341
121,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,8,148,5435
121,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,0,1009,7566
121,18,2,1,1,19,1,1,5,29,0,2,0,1,0,18,64,1040,8257
121,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,148,6377
121,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,8,148,6471
121,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,0,1009,8750
121,22,2,1,1,23,1,1,6,35,0,2,0,1,0,22,64,1040,9441
121,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,148,7413
121,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,8,148,7507
121,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,0,1009,9934
121,26,2,1,1,27,1,1,7,41,0,2,0,1,0,26,64,1040,10625
121,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,148,8449
121,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,8,148,8543
121,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,0,1009,11118
121,30,2,1,1,31,1,1,8,47,0,2,0,1,0,30,64,1040,11809
121,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,148,9485
121,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,8,148,9579
121,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,0,1009,12302
121,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,34,173,10185
122,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1018
122,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,135,1045
122,2,2,1,1,3,0,0,0,5,0,2,0,1,0,2,38,1017,2968
122,3,3,1,1,4,1,1,1,7,4,2,2,1,1,3,0,1014,3406
122,4,0,1,1,5,0,0,1,8,2,2,2,1,1,4,34,170,2427
122,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,2,152,2344
122,6,2,1,1,7,0,0,1,11,0,2,0,1,0,6,38,1017,4154
122,7,3,1,1,8,1,1,2,13,4,2,2,1,1,7,0,1014,4590
122,8,0,1,1,9,0,0,2,14,2,2,2,1,1,8,34,170,3463
122,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,2,152,3380
122,10,2,1,1,11,0,0,2,17,0,2,0,1,0,10,38,1017,5338
122,11,3,1,1,12,1,1,3,19,4,2,2,1,1,11,0,1014,5774
122,12,0,1,1,13,0,0,3,20,2,2,2,1,1,12,34,170,4499
122,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,2,152,4416
122,14,2,1,1,15,0,0,3,23,0,2,0,1,0,14,38,1017,6522
122,15,3,1,1,16,1,1,4,25,4,2,2,1,1,15,0,1014,6958
122,16,0,1,1,17,0,0,4,26,2,2,2,1,1,16,34,170,5535
122,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,2,152,5452
122,18,2,1,1,19,0,0,4,29,0,2,0,1,0,18,38,1017,7706
122,19,3,1,1,20,1,1,5,31,4,2,2,1,1,19,0,1014,8142
122,20,0,1,1,21,0,0,5,32,2,2,2,1,1,20,34,170,6571
122,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,2,152,6488
122,22,2,1,1,23,0,0,5,35,0,2,0,1,0,22,38,1017,8890
122,23,3,1,1,24,1,1,6,37,4,2,2,1,1,23,0,1014,9326
122,24,0,1,1,25,0,0,6,38,2,2,2,1,1,24,34,170,7607
122,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,2,152,7524
122,26,2,1,1,27,0,0,6,41,0,2,0,1,0,26,38,1017,10074
122,27,3,1,1,28,1,1,7,43,4,2,2,1,1,27,0,1014,10510
122,28,0,1,1,29,0,0,7,44,2,2,2,1,1,28,34,170,8643
122,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,2,152,8560
122,30,2,1,1,31,0,0,7,47,0,2,0,1,0,30,38,1017,11258
122,31,3,1,1,32,1,1,8,49,4,2,2,1,1,31,0,1014,11694
122,32,0,1,1,33,0,0,8,50,2,2,2,1,1,32,34,170,9679
122,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,2,152,9596
122,34,2,1,1,35,0,0,8,53,0,2,0,1,0,34,38,1017,12442
123,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,38,997,2470
123,1,1,1,1,2,0,0,1,4,1,2,2,1,0,1,0,132,1377
123,2,2,1,1,3,0,0,1,5,0,2,0,1,0,2,8,147,1818
123,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,0,1015,3410
123,4,0,1,1,5,1,1,2,8,0,2,0,1,0,4,64,1041,4132
123,5,1,1,1,6,0,0,2,10,1,2,2,1,0,5,2,147,2764
123,6,2,1,1,7,0,0,2,11,0,2,0,1,0,6,8,147,2856
123,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,0,1015,4594
123,8,0,1,1,9,1,1,3,14,0,2,0,1,0,8,64,1041,5316
123,9,1,1,1,10,0,0,3,16,1,2,2,1,0,9,2,147,3800
123,10,2,1,1,11,0,0,3,17,0,2,0,1,0,10,8,147,3892
123,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,0,1015,5778
123,12,0,1,1,13,1,1,4,20,0,2,0,1,0,12,64,1041,6500
123,13,1,1,1,14,0,0,4,22,1,2,2,1,0,13,2,147,4836
123,14,2,1,1,15,0,0,4,23,0,2,0,1,0,14,8,147,4928
123,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,0,1015,6962
123,16,0,1,1,17,1,1,5,26,0,2,0,1,0,16,64,1041,7684
123,17,1,1,1,18,0,0,5,28,1,2,2,1,0,17,2,147,5872
123,18,2,1,1,19,0,0,5,29,0,2,0,1,0,18,8,147,5964
123,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,0,1015,8146
123,20,0,1,1,21,1,1,6,32,0,2,0,1,0,20,64,1041,8868
123,21,1,1,1,22,0,0,6,34,1,2,2,1,0,21,2,147,6908
123,22,2,1,1,23,0,0,6,35,0,2,0,1,0,22,8,147,7000
123,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,0,1015,9330
123,24,0,1,1,25,1,1,7,38,0,2,0,1,0,24,64,1041,10052
123,25,1,1,1,26,0,0,7,40,1,2,2,1,0,25,2,147,7944
123,26,2,1,1,27,0,0,7,41,0,2,0,1,0,26,8,147,8036
123,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,0,1015,10514
123,28,0,1,1,29,1,1,8,44,0,2,0,1,0,28,64,1041,11236
123,29,1,1,1,30,0,0,8,46,1,2,2,1,0,29,2,147,8980
123,30,2,1,1,31,0,0,8,47,0,2,0,1,0,30,8,147,9072
123,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,0,1015,11698
123,32,1,1,1,33,0,0,8,50,0,2,0,1,0,32,34,168,9678
123,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,2,147,9592
123,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,38,1015,12443
124,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1012
124,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,1125,2658
124,2,2,1,1,3,1,1,1,5,0,2,0,1,0,2,70,1175,3763
124,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,148,2316
124,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,8,145,2407
124,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,0,1141,4294
124,6,2,1,1,7,1,1,2,11,0,2,0,1,0,6,70,1175,5045
124,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,148,3436
124,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,8,145,3527
124,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,0,1141,5574
124,10,2,1,1,11,1,1,3,17,0,2,0,1,0,10,70,1175,6325
124,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,148,4556
124,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,8,145,4647
124,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,0,1141,6854
124,14,2,1,1,15,1,1,4,23,0,2,0,1,0,14,70,1175,7605
124,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,148,5676
124,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,8,145,5767
124,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,0,1141,8134
124,18,2,1,1,19,1,1,5,29,0,2,0,1,0,18,70,1175,8885
124,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,148,6796
124,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,8,145,6887
124,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,0,1141,9414
124,22,2,1,1,23,1,1,6,35,0,2,0,1,0,22,70,1175,10165
124,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,148,7916
124,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,8,145,8007
124,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,0,1141,10694
124,26,2,1,1,27,1,1,7,41,0,2,0,1,0,26,70,1175,11445
124,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,148,9036
124,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,8,145,9127
124,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,0,1141,11974
124,30,2,1,1,31,1,1,8,47,0,2,0,1,0,30,70,1175,12725
124,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,148,10156
124,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,8,145,10247
124,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,0,1141,13254
124,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,37,173,10905
125,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1018
125,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,132,1041
125,2,2,1,1,3,0,0,0,5,0,2,0,1,0,2,41,1149,3155
125,3,3,1,1,4,1,1,1,7,4,2,2,1,1,3,0,1149,3638
125,4,0,1,1,5,0,0,1,8,2,2,2,1,1,4,37,170,2516
125,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,2,149,2424
125,6,2,1,1,7,0,0,1,11,0,2,0,1,0,6,41,1149,4437
125,7,3,1,1,8,1,1,2,13,4,2,2,1,1,7,0,1149,4918
125,8,0,1,1,9,0,0,2,14,2,2,2,1,1,8,37,170,3636
125,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,2,149,3544
125,10,2,1,1,11,0,0,2,17,0,2,0,1,0,10,41,1149,5717
125,11,3,1,1,12,1,1,3,19,4,2,2,1,1,11,0,1149,6198
125,12,0,1,1,13,0,0,3,20,2,2,2,1,1,12,37,170,4756
125,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,2,149,4664
125,14,2,1,1,15,0,0,3,23,0,2,0,1,0,14,41,1149,6997
125,15,3,1,1,16,1,1,4,25,4,2,2,1,1,15,0,1149,7478
125,16,0,1,1,17,0,0,4,26,2,2,2,1,1,16,37,170,5876
125,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,2,149,5784
125,18,2,1,1,19,0,0,4,29,0,2,0,1,0,18,41,1149,8277
125,19,3,1,1,20,1,1,5,31,4,2,2,1,1,19,0,1149,8758
125,20,0,1,1,21,0,0,5,32,2,2,2,1,1,20,37,170,6996
125,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,2,149,6904
125,22,2,1,1,23,0,0,5,35,0,2,0,1,0,22,41,1149,9557
125,23,3,1,1,24,1,1,6,37,4,2,2,1,1,23,0,1149,10038
125,24,0,1,1,25,0,0,6,38,2,2,2,1,1,24,37,170,8116
125,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,2,149,8024
125,26,2,1,1,27,0,0,6,41,0,2,0,1,0,26,41,1149,10837
125,27,3,1,1,28,1,1,7,43,4,2,2,1,1,27,0,1149,11318
125,28,0,1,1,29,0,0,7,44,2,2,2,1,1,28,37,170,9236
125,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,2,149,9144
125,30,2,1,1,31,0,0,7,47,0,2,0,1,0,30,41,1149,12117
125,31,3,1,1,32,1,1,8,49,4,2,2,1,1,31,0,1149,12598
125,32,0,1,1,33,0,0,8,50,2,2,2,1,1,32,37,170,10356
125,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,2,149,10264
125,34,2,1,1,35,0,0,8,53,0,2,0,1,0,34,41,1149,13397
126,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,41,1126,2643
126,1,1,1,1,2,0,0,1,4,1,2,2,1,0,1,0,132,1411
126,2,2,1,1,3,0,0,1,5,0,2,0,1,0,2,8,150,1864
126,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,0,1147,3637
126,4,0,1,1,5,1,1,2,8,0,2,0,1,0,4,70,1170,4416
126,5,1,1,1,6,0,0,2,10,1,2,2,1,0,5,2,147,2891
126,6,2,1,1,7,0,0,2,11,0,2,0,1,0,6,8,150,2986
126,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,0,1147,4917
126,8,0,1,1,9,1,1,3,14,0,2,0,1,0,8,70,1170,5696
126,9,1,1,1,10,0,0,3,16,1,2,2,1,0,9,2,147,4011
126,10,2,1,1,11,0,0,3,17,0,2,0,1,0,10,8,150,4106
126,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,0,1147,6197
126,12,0,1,1,13,1,1,4,20,0,2,0,1,0,12,70,1170,6976
126,13,1,1,1,14,0,0,4,22,1,2,2,1,0,13,2,147,5131
126,14,2,1,1,15,0,0,4,23,0,2,0,1,0,14,8,150,5226
126,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,0,1147,7477
126,16,0,1,1,17,1,1,5,26,0,2,0,1,0,16,70,1170,8256
126,17,1,1,1,18,0,0,5,28,1,2,2,1,0,17,2,147,6251
126,18,2,1,1,19,0,0,5,29,0,2,0,1,0,18,8,150,6346
126,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,0,1147,8757
126,20,0,1,1,21,1,1,6,32,0,2,0,1,0,20,70,1170,9536
126,21,1,1,1,22,0,0,6,34,1,2,2,1,0,21,2,147,7371
126,22,2,1,1,23,0,0,6,35,0,2,0,1,0,22,8,150,7466
126,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,0,1147,10037
126,24,0,1,1,25,1,1,7,38,0,2,0,1,0,24,70,1170,10816
126,25,1,1,1,26,0,0,7,40,1,2,2,1,0,25,2,147,8491
126,26,2,1,1,27,0,0,7,41,0,2,0,1,0,26,8,150,8586
126,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,0,1147,11317
126,28,0,1,1,29,1,1,8,44,0,2,0,1,0,28,70,1170,12096
126,29,1,1,1,30,0,0,8,46,1,2,2,1,0,29,2,147,9611
126,30,2,1,1,31,0,0,8,47,0,2,0,1,0,30,8,150,9706
126,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,0,1147,12597
126,32,1,1,1,33,0,0,8,50,0,2,0,1,0,32,37,168,10356
126,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,2,150,10268
126,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,41,1147,13396
127,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,41,1125,2681
127,1,1,1,1,2,1,1,1,4,4,2,2,1,1,1,0,1126,3050
127,2,2,1,1,3,0,0,1,5,2,2,2,1,1,2,37,171,2405
127,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,148,2315
127,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,41,1141,4340
127,5,1,1,1,6,1,1,2,10,4,2,2,1,1,5,0,1142,4787
127,6,2,1,1,7,0,0,2,11,2,2,2,1,1,6,37,171,3527
127,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,148,3435
127,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,41,1141,5620
127,9,1,1,1,10,1,1,3,16,4,2,2,1,1,9,0,1142,6067
127,10,2,1,1,11,0,0,3,17,2,2,2,1,1,10,37,171,4647
127,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,148,4555
127,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,41,1141,6900
127,13,1,1,1,14,1,1,4,22,4,2,2,1,1,13,0,1142,7347
127,14,2,1,1,15,0,0,4,23,2,2,2,1,1,14,37,171,5767
127,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,148,5675
127,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,41,1141,8180
127,17,1,1,1,18,1,1,5,28,4,2,2,1,1,17,0,1142,8627
127,18,2,1,1,19,0,0,5,29,2,2,2,1,1,18,37,171,6887
127,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,148,6795
127,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,41,1141,9460
127,21,1,1,1,22,1,1,6,34,4,2,2,1,1,21,0,1142,9907
127,22,2,1,1,23,0,0,6,35,2,2,2,1,1,22,37,171,8007
127,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,148,7915
127,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,41,1141,10740
127,25,1,1,1,26,1,1,7,40,4,2,2,1,1,25,0,1142,11187
127,26,2,1,1,27,0,0,7,41,2,2,2,1,1,26,37,171,9127
127,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,148,9035
127,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,41,1141,12020
127,29,1,1,1,30,1,1,8,46,4,2,2,1,1,29,0,1142,12467
127,30,2,1,1,31,0,0,8,47,2,2,2,1,1,30,37,171,10247
127,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,148,10155
127,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,41,1141,13300
127,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,0,148,10724
127,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,8,148,10825
128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,114,702
128,1,1,1,1,1,0,0,0,4,1,2,2,1,0,1,0,685,2060
128,2,2,1,1,2,1,1,1,5,4,2,2,1,1,2,24,737,2848
128,3,3,1,1,3,0,0,1,6,2,2,2,1,1,3,24,173,2103
128,4,0,1,1,4,0,0,1,7,0,2,0,1,0,4,8,149,2074
128,5,1,1,1,5,0,0,1,9,1,2,2,1,0,5,0,705,3283
128,6,2,1,1,6,1,1,2,10,4,2,2,1,1,6,24,737,3779
128,7,3,1,1,7,0,0,2,11,2,2,2,1,1,7,26,173,2889
128,8,0,1,1,8,0,0,2,13,1,2,2,1,0,8,2,149,2815
128,9,1,1,1,9,0,0,2,14,1,2,2,1,0,9,4,705,4187
128,10,2,1,1,10,1,0,2,15,0,2,0,1,0,10,48,700,4168
128,11,3,1,1,11,0,0,2,16,0,2,0,1,0,11,6,152,3613
128,12,0,1,1,12,0,0,2,18,1,2,2,1,0,12,0,149,3620
128,13,1,1,1,13,0,0,2,19,1,2,2,1,0,13,4,705,5115
128,14,2,1,1,14,1,1,3,20,0,2,0,1,0,14,48,737,5649
128,15,3,1,1,15,0,0,3,22,1,2,2,1,0,15,2,152,4388
128,16,0,1,1,16,0,0,3,23,1,2,2,1,0,16,4,149,4440
128,17,1,1,1,17,0,0,3,24,0,2,0,1,0,17,30,702,5789
128,18,2,1,1,18,1,1,4,26,4,2,2,1,1,18,0,709,6430
128,19,3,1,1,19,0,0,4,27,2,2,2,1,1,19,24,173,5287
128,20,0,1,1,20,0,0,4,28,0,2,0,1,0,20,8,133,4554
128,21,1,1,1,21,0,0,4,29,0,2,0,1,0,21,24,705,7042
128,22,2,1,1,22,1,1,5,31,4,2,2,1,1,22,0,737,7378
128,23,3,1,1,23,0,0,5,32,2,2,2,1,1,23,24,173,6107
128,24,0,1,1,24,0,0,5,33,0,2,0,1,0,24,8,149,6078
128,25,1,1,1,25,0,0,5,35,1,2,2,1,0,25,0,705,7859
128,26,2,1,1,26,1,1,6,36,4,2,2,1,1,26,24,737,8355
128,27,3,1,1,27,0,0,6,37,2,2,2,1,1,27,26,173,6893
128,28,0,1,1,28,0,0,6,39,1,2,2,1,0,28,2,149,6819
128,29,1,1,1,29,0,0,6,40,1,2,2,1,0,29,4,705,8763
128,30,2,1,1,30,1,0,6,41,0,2,0,1,0,30,48,700,8172
128,31,3,1,1,31,0,0,6,42,0,2,0,1,0,31,6,152,7617
128,32,0,1,1,32,0,0,6,44,1,2,2,1,0,32,0,149,7624
128,33,1,1,1,33,0,0,6,45,1,2,2,1,0,33,4,705,9691
128,34,3,1,1,34,0,0,6,46,0,2,0,1,0,34,26,175,8153
129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,111,705
129,1,1,1,1,1,0,0,0,4,1,2,2,1,0,1,0,132,1037
129,2,2,1,1,2,0,0,0,5,1,2,2,1,0,2,4,707,2436
129,3,3,1,1,3,1,1,1,6,4,2,2,1,1,3,24,733,2946
129,4,0,1,1,4,0,0,1,7,2,2,2,1,1,4,26,172,2161
129,5,1,1,1,5,0,0,1,9,1,2,2,1,0,5,2,147,2088
129,6,2,1,1,6,0,0,1,10,1,2,2,1,0,6,4,707,3334
129,7,3,1,1,7,1,0,1,11,0,2,0,1,0,7,48,728,3697
129,8,0,1,1,8,0,0,1,13,1,2,2,1,0,8,2,147,2847
129,9,1,1,1,9,0,0,1,14,1,2,2,1,0,9,4,147,2901
129,10,2,1,1,10,0,0,1,15,0,2,0,1,0,10,30,643,3579
129,11,3,1,1,11,1,1,2,16,3,2,2,1,1,11,24,707,4748
129,12,0,1,1,12,0,0,2,18,2,2,2,1,0,12,0,172,3697
129,13,1,1,1,13,0,0,2,19,1,2,2,1,0,13,4,147,3714
129,14,2,1,1,14,0,0,2,20,0,2,0,1,0,14,30,707,5271
129,15,3,1,1,15,1,1,3,22,4,2,2,1,1,15,0,707,5598
129,16,0,1,1,16,0,0,3,23,2,2,2,1,1,16,24,172,4557
129,17,1,1,1,17,0,0,3,24,0,2,0,1,0,17,8,147,4563
129,18,2,1,1,18,0,0,3,26,1,2,2,1,0,18,0,707,6110
129,19,3,1,1,19,1,1,4,27,4,2,2,1,1,19,24,733,6593
129,20,0,1,1,20,0,0,4,28,2,2,2,1,1,20,26,161,5008
129,21,1,1,1,21,0,0,4,29,0,2,0,1,0,21,6,147,5346
129,22,2,1,1,22,0,0,4,31,1,2,2,1,0,22,0,707,7006
129,23,3,1,1,23,1,1,5,32,4,2,2,1,1,23,24,733,7522
129,24,0,1,1,24,0,0,5,33,2,2,2,1,1,24,26,172,6165
129,25,1,1,1,25,0,0,5,35,1,2,2,1,0,25,2,147,6092
129,26,2,1,1,26,0,0,5,36,1,2,2,1,0,26,4,707,7910
129,27,3,1,1,27,1,0,5,37,0,2,0,1,0,27,48,728,7987
129,28,0,1,1,28,0,0,5,39,1,2,2,1,0,28,2,147,6851
129,29,1,1,1,29,0,0,5,40,1,2,2,1,0,29,4,147,6905
129,30,2,1,1,30,0,0,5,41,0,2,0,1,0,30,30,643,7297
