case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
330,5400000,6,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,46,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,82bc90bd5d56a30e0cb483e55fc3ceead204328c548900301dca38adafdd8143,78feb2061247839d21301ecc52d41c6681ba3e9a4bdb85b0fae7e0c10f60dc58,true,true,true,true,true
331,5400000,6,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,9e7d5cd12dfb8f5954bdf5eb398dc863bb1822c06a7141e17558af5313a51d93,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,a7c3b18e5ad6e46790e364c5f552a025084688238a5e464455cf241f8ab1a102,true,true,true,true,true
331,5400000,6,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,9e7d5cd12dfb8f5954bdf5eb398dc863bb1822c06a7141e17558af5313a51d93,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,f1a56ebd72d868e4d451cb6a3fda0fc237c0be6b089d9fb5cdd2a89367d82fb7,true,true,true,true,true
332,5400000,6,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,c22b297e2c0f29f0d8a21d19eacee28fcea0c751b05ad390a13cb042f08531b0,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,26162b22a9789a10ad51f0b79d5a0776cbc27787ffcb1b08234f1d82f0172e5d,true,true,true,true,true
332,5400000,6,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,c22b297e2c0f29f0d8a21d19eacee28fcea0c751b05ad390a13cb042f08531b0,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,fa0a6b45676bb1d7cb229cb41cf883666104298cf2e2782f5a774915c2f992b7,true,true,true,true,true
333,5400000,6,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,2b2f9ecf62a9814928b79a28eb307d7f2ff57bb3fd54ba02d5e5e1170ca46b68,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,05173f3f8dcb063cc34014dfd83cf17e163af11076fa337d61b2d4b179c6a76c,true,true,true,true,true
333,5400000,6,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,2b2f9ecf62a9814928b79a28eb307d7f2ff57bb3fd54ba02d5e5e1170ca46b68,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,05173f3f8dcb063cc34014dfd83cf17e163af11076fa337d61b2d4b179c6a76c,true,true,true,true,true
334,5400000,6,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,bbf85a7f5f1a7ec6074b7d597d5dd1aa55db00d646fc8ad81d469c677e555912,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,01b0f3fad42c23f39d6fb8c89b0ea3fbf548841f5e6ee970a8d6ef427ef02a10,true,true,true,true,true
334,5400000,6,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,bbf85a7f5f1a7ec6074b7d597d5dd1aa55db00d646fc8ad81d469c677e555912,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,01b0f3fad42c23f39d6fb8c89b0ea3fbf548841f5e6ee970a8d6ef427ef02a10,true,true,true,true,true
335,5400000,6,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,6,8dbd1a7e5828617bb29b32de1ee41b0363fe498aaaa8394744adb84843250ec5,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,63a9a0e097fb951faee2d5feefafa36982dd49de98f141644ee7e9f54c2ae358,true,true,true,true,true
335,5400000,6,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,6,8dbd1a7e5828617bb29b32de1ee41b0363fe498aaaa8394744adb84843250ec5,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,63a9a0e097fb951faee2d5feefafa36982dd49de98f141644ee7e9f54c2ae358,true,true,true,true,true
336,5400000,6,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,6,3e811e6e16269cccf74476957dd3b9235500081267df6cc145b581bbbad578c7,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,50ffb8e78c7bc2f93267218e4feb744e4ad293efe0cbeaa524f5b643a80f51c3,true,true,true,true,true
336,5400000,6,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,6,3e811e6e16269cccf74476957dd3b9235500081267df6cc145b581bbbad578c7,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,50ffb8e78c7bc2f93267218e4feb744e4ad293efe0cbeaa524f5b643a80f51c3,true,true,true,true,true
337,5400000,6,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,433ec20c29df128614e1e3d77c404f92713ab0147d48cbb0a4e3d09a5d58dcab,true,true,true,true,true
337,5400000,6,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,433ec20c29df128614e1e3d77c404f92713ab0147d48cbb0a4e3d09a5d58dcab,true,true,true,true,true
338,5400000,6,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,1c6b75190bad2fa4901f7d283f7795ef9dae605a121f10efe67de25dd63b1f59,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,e7e49b52cd37aed93d7774fd70b209cfe4240a2298c0ab0a400db07f12a3aa3c,true,true,true,true,true
338,5400000,6,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,1c6b75190bad2fa4901f7d283f7795ef9dae605a121f10efe67de25dd63b1f59,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,e7e49b52cd37aed93d7774fd70b209cfe4240a2298c0ab0a400db07f12a3aa3c,true,true,true,true,true
339,5400000,6,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,08fada92b67a34d4dda2b0c6f299c4612a717f2207400feeadb240112cc11da8,e864d2909bfb11ce88e33fb63a7fcee94137f951e673355b1e3c727b3a37cfe8,6025669e69ebeb406f597d4609e37348a321c9421ebd9527eae98d1832dea0b4,true,true,true,true,true
339,5400000,6,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,08fada92b67a34d4dda2b0c6f299c4612a717f2207400feeadb240112cc11da8,e864d2909bfb11ce88e33fb63a7fcee94137f951e673355b1e3c727b3a37cfe8,6025669e69ebeb406f597d4609e37348a321c9421ebd9527eae98d1832dea0b4,true,true,true,true,true
340,5400000,6,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,e2e69d117ab322536b6244c1d75a86e479e1ca80cb10192ed263b1b70f53c38f,84194220d7931a04551a9eb60c34ae5c6155d86afafc67f58ee3db660842b53b,1716e2e67d6edd268741e5263ce3a28de3db50b030e650bfd1322701af9827ea,true,true,true,true,true
340,5400000,6,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,e2e69d117ab322536b6244c1d75a86e479e1ca80cb10192ed263b1b70f53c38f,84194220d7931a04551a9eb60c34ae5c6155d86afafc67f58ee3db660842b53b,1716e2e67d6edd268741e5263ce3a28de3db50b030e650bfd1322701af9827ea,true,true,true,true,true
341,5400000,7,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,13ee8f69150c1a8c59bf65f75904f8895af7c8e13b3e996e50934958518758de,88880bc7b868be0e4448a5b7c9d7f2dce25d2de8b1962c50f9cb42e0335b5f63,29f51a1416527e6ddcebbcde868164827319961ea45b9128cea635f85a5104e6,true,true,true,true,true
341,5400000,7,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,13ee8f69150c1a8c59bf65f75904f8895af7c8e13b3e996e50934958518758de,88880bc7b868be0e4448a5b7c9d7f2dce25d2de8b1962c50f9cb42e0335b5f63,856626614c7e8373def60a9c060f05d4eb67d49e32c166d9629cfa8aade74139,true,true,true,true,true
342,5400000,7,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,843cf030ce6eec170cd257733dced9ea9bea620b37b657fe195c2f1ec853fa1a,fe1c59409d7bd88635f205541e5f643c06ef2b3038486265d00dff85380b053f,fb949d322d4094a4a8fa8498f0da8602e416a8f9e5334878974a26f23763ed21,true,true,true,true,true
342,5400000,7,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,843cf030ce6eec170cd257733dced9ea9bea620b37b657fe195c2f1ec853fa1a,fe1c59409d7bd88635f205541e5f643c06ef2b3038486265d00dff85380b053f,14e49d5682c8893ab0663b7a2ef8d8c464bf714f64cb1461ffc393b31fdffe30,true,true,true,true,true
343,5400000,7,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,45a2e0f72f541f933ccfdd177d192f97a5181f0c4f75772caa8f135e1250aeed,f8a2a8391871b1ba9928dc958108b500e3c56af6a20e6d0950e739209581db7d,b5b160a854d8942cc3e4f71e2ff7cc54c7ed99b49707f5b53a9dcb0621e075de,true,true,true,true,true
343,5400000,7,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,45a2e0f72f541f933ccfdd177d192f97a5181f0c4f75772caa8f135e1250aeed,f8a2a8391871b1ba9928dc958108b500e3c56af6a20e6d0950e739209581db7d,7f2b407e9d6db6f88582f0eae0aa5b299eaed3ea38e4c47b8478c8070ea3a5c7,true,true,true,true,true
344,5400000,7,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,1632ce60c3975c1cb98db40fbfaa4f464c4b84cbe901226d8b76ae00f4faea4a,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,ac211453c9ab33523a4d5922e64e50ec95dbe8f4b01969be2c9d12612e48d7e8,true,true,true,true,true
344,5400000,7,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,1632ce60c3975c1cb98db40fbfaa4f464c4b84cbe901226d8b76ae00f4faea4a,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,c44a11d129e93335d2906deb675ae4f807a5a0d4707b7a06f4e7adff87da017f,true,true,true,true,true
345,5400000,7,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,051e9c2bcf44beb8110403949d9a90ba2662d21e1f82eee92ec291e1f172a8b1,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,c21cb7e3327a8296f34e69e6db60492e59e1bb8c51e4f6116322e8af4ef787ff,true,true,true,true,true
345,5400000,7,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,051e9c2bcf44beb8110403949d9a90ba2662d21e1f82eee92ec291e1f172a8b1,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,89145630a63c4e78a716b80cfc24337327466c52960a525fbe6cbc5db76b455e,true,true,true,true,true
346,5400000,7,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,a8fe86771abf5f975fcfda71196d1c16be04e63a05e65791cbe5b2443ce0753a,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,87492a31534efab4a0bac500145d05429c7712bad5f2eae7f9fad9d25e63f46e,true,true,true,true,true
346,5400000,7,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,a8fe86771abf5f975fcfda71196d1c16be04e63a05e65791cbe5b2443ce0753a,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,283456ddc9c20c93b1bac3316cefd4d4bf7da8bf9c3d3bb16394f64e31f98cb1,true,true,true,true,true
347,5400000,7,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,1907a32d9c1e5f4bf3cf2cddf38e982d0184f05a657b14f74bc77ca34ad2239d,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,6cd842436930424b6648916c458dc14c30d3c839da25d7903d97cd0a0553b30c,true,true,true,true,true
347,5400000,7,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,1907a32d9c1e5f4bf3cf2cddf38e982d0184f05a657b14f74bc77ca34ad2239d,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,f0b8320698a579278d5341443aed71109f2aa2a55bc44dff217a8071ffa891ce,true,true,true,true,true
348,5400000,7,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,6bdde93fef2d6e6845e9c03f3395158f858d5f62649af0e198af8b0674567976,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,75fd8e936acc1b82238fd784375194c26b7d83b30c24e901d379fc89a6ec2949,true,true,true,true,true
348,5400000,7,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,6bdde93fef2d6e6845e9c03f3395158f858d5f62649af0e198af8b0674567976,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,258b023f65e4e442382f1d45c7e398a31bf7f995581f00422bc5d00d2d36a9c9,true,true,true,true,true
349,5400000,7,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,258ee61416009af49b401174a2a2cde4ffe2cb3a4a8bfb7b7e682b170116f4bd,e3d16831572f8f257620a24c0110eeca1efdb097e9bfb761bdc710702b3cdc9f,true,true,true,true,true
349,5400000,7,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,258ee61416009af49b401174a2a2cde4ffe2cb3a4a8bfb7b7e682b170116f4bd,ea7bb1134a4cb62f41a1bb9b390393b3d30ead98064209bd6d6ac547e52e0f24,true,true,true,true,true
350,5400000,7,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,82bc90bd5d56a30e0cb483e55fc3ceead204328c548900301dca38adafdd8143,dec14b250f7d9e0d7e967e6d03a43f531f64c4c12fee538fc1d7aeb9e3c5e642,true,true,true,true,true
350,5400000,7,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,82bc90bd5d56a30e0cb483e55fc3ceead204328c548900301dca38adafdd8143,7bf9e16fec6aef3159d9dd1d823b0d09e26c61dd21348fe8eec20b92ba8d8258,true,true,true,true,true
351,5400000,7,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,f7bb71c4f8b7e44c2083d644433eed2e6092205fcd35a2bc7d55ae4733d362d8,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,85a69558faed517b52d77df7dbf44ed1323187328b2219ef47732d1ab67132ed,true,true,true,true,true
351,5400000,7,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,f7bb71c4f8b7e44c2083d644433eed2e6092205fcd35a2bc7d55ae4733d362d8,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,2a38f97449a9c3eb0e0f20cefec33a2d7c5d14bb5a7ca11bc954f43f0facbc82,true,true,true,true,true
352,5400000,7,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,364091db1a36293de81009950b6f09a98e2eb3d2329e141eb1b394ee11691211,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,4bd5c773037d5c3e2b34a6bf5f813405b925e9e6cffcf83e2041568da38cc9ec,true,true,true,true,true
352,5400000,7,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,8,364091db1a36293de81009950b6f09a98e2eb3d2329e141eb1b394ee11691211,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,90e93b16a1fadef4bd9a484030d8a1c60029630b7f67027cc3b7b168673203f4,true,true,true,true,true
353,5400000,7,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,edda873d4941546dfdc755074bfaa63e0f24cb84234be2b85c3a2cce64e27b81,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,4dff2e4abb297af9f7f1f1793fe727bd9e234040788ae89f29ed26b142d8a308,true,true,true,true,true
353,5400000,7,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,edda873d4941546dfdc755074bfaa63e0f24cb84234be2b85c3a2cce64e27b81,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,4dff2e4abb297af9f7f1f1793fe727bd9e234040788ae89f29ed26b142d8a308,true,true,true,true,true
354,5400000,7,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,7dc594d157044c0d302584bf0a6b1f02202a68e726672a0efc7aa306e31ad88b,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,eb33f32fbd83df900d61240ad268a5bf836e98f621d58e949a8d8fa210657ce7,true,true,true,true,true
354,5400000,7,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,7,7dc594d157044c0d302584bf0a6b1f02202a68e726672a0efc7aa306e31ad88b,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,eb33f32fbd83df900d61240ad268a5bf836e98f621d58e949a8d8fa210657ce7,true,true,true,true,true
355,5400000,7,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,7,228047753e5c8ce56f40eb1957fc9cfd12b108f9e630837c13593e130db9bac8,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,80a271241d55d6de649cce91b526fb0b53577cfa12412966fa2614676d358709,true,true,true,true,true
355,5400000,7,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,7,228047753e5c8ce56f40eb1957fc9cfd12b108f9e630837c13593e130db9bac8,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,80a271241d55d6de649cce91b526fb0b53577cfa12412966fa2614676d358709,true,true,true,true,true
356,5400000,7,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,7,cab97f53d58ed8bef4eda6acebf8e4e29d52cfa740593c8c4f2a29e9ba32a52f,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,1798b10267b8518c1c9cf2e345da83344ced456562b0947739f631ed9a1e68af,true,true,true,true,true
356,5400000,7,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,7,cab97f53d58ed8bef4eda6acebf8e4e29d52cfa740593c8c4f2a29e9ba32a52f,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,1798b10267b8518c1c9cf2e345da83344ced456562b0947739f631ed9a1e68af,true,true,true,true,true
357,5400000,7,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,bf3b580a27745bf7261134564154fb2cef5d39537ce6285c1efd3b4b8840de68,true,true,true,true,true
357,5400000,7,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,4241c4dd76f32f9a3ddb1f5b3a048f0b13a5b401a4b451545e0d0020b540e7f1,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,bf3b580a27745bf7261134564154fb2cef5d39537ce6285c1efd3b4b8840de68,true,true,true,true,true
358,5400000,7,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,0f0e4b8a30c14c1f6ade241ba2ff08b577acccabe45fbaf2a132487f88d5eba0,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,61eb5ee3f3d90f2e14c507da4ddb5649810fabd7e419af5dcb88ab772fc06ddb,true,true,true,true,true
358,5400000,7,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,7,0f0e4b8a30c14c1f6ade241ba2ff08b577acccabe45fbaf2a132487f88d5eba0,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,61eb5ee3f3d90f2e14c507da4ddb5649810fabd7e419af5dcb88ab772fc06ddb,true,true,true,true,true
359,5400000,7,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,7,f4f35a2591af9c9fe76e71693b8c12d490898415e5055506f120a544b18aa45d,e864d2909bfb11ce88e33fb63a7fcee94137f951e673355b1e3c727b3a37cfe8,305bf00f7605bd82bdc3bf5ea0884433becabb99b88a0f838dd2b6f7fd2e2605,true,true,true,true,true
